0.0	0.0	40625000.0
0.0	25.0	40625000.0
0.0	50.0	40625000.0
0.0	75.0	40625000.0
0.0	100.0	40625000.0
0.0	125.0	40616875.0
0.0	150.0	40588437.5
0.0	175.0	40389375.0
0.0	200.0	39662187.5
0.0	225.0	38670937.5
0.0	250.0	36371562.5
0.0	275.0	33535937.5
0.0	300.0	30066562.5
0.0	325.0	26414375.0
0.0	350.0	22351875.0
0.0	375.0	18850000.0
0.0	400.0	15421250.0
0.0	425.0	12626250.0
0.0	450.0	9518437.5
0.0	475.0	7227187.5
0.0	500.0	5545312.5
0.0	525.0	4078750.0
0.0	550.0	3205312.5
0.0	575.0	2571562.5
0.0	600.0	1718437.5
0.0	625.0	1251250.0
0.0	650.0	784062.5
0.0	675.0	605312.5
0.0	700.0	455000.0
0.0	725.0	325000.0
0.0	750.0	186875.0
0.0	775.0	134062.5
0.0	800.0	97500.0
1.0	0.0	40625000.0
1.0	25.0	40625000.0
1.0	50.0	40625000.0
1.0	75.0	40625000.0
1.0	100.0	40625000.0
1.0	125.0	40625000.0
1.0	150.0	40584375.0
1.0	175.0	40417812.5
1.0	200.0	39800312.5
1.0	225.0	38796875.0
1.0	250.0	36700625.0
1.0	275.0	33986875.0
1.0	300.0	30558125.0
1.0	325.0	26832812.5
1.0	350.0	22713437.5
1.0	375.0	19483750.0
1.0	400.0	15864062.5
1.0	425.0	12772500.0
1.0	450.0	9786562.5
1.0	475.0	7755312.5
1.0	500.0	5772812.5
1.0	525.0	4444375.0
1.0	550.0	3412500.0
1.0	575.0	2197812.5
1.0	600.0	1730625.0
1.0	625.0	1165937.5
1.0	650.0	873437.5
1.0	675.0	621562.5
1.0	700.0	410312.5
1.0	725.0	292500.0
1.0	750.0	150312.5
1.0	775.0	105625.0
1.0	800.0	93437.5
2.0	0.0	40625000.0
2.0	25.0	40625000.0
2.0	50.0	40625000.0
2.0	75.0	40625000.0
2.0	100.0	40625000.0
2.0	125.0	40625000.0
2.0	150.0	40620937.5
2.0	175.0	40564062.5
2.0	200.0	40267500.0
2.0	225.0	39511875.0
2.0	250.0	37862500.0
2.0	275.0	35685000.0
2.0	300.0	32020625.0
2.0	325.0	28819375.0
